Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,0.426529800535,0.209087278746,0.55984976743,0.30320300143,0.268652855171,-0.480968316467,-0.011160530475,0.262393429297,0.128110069679,-0.11624535315,0.167451712232,0.150497392297,0.110257389944,-0.014731172193,0.018981056268,-0.238604191957,-1.033179167982,0.541457164394,0.16650734555,0.660972521169,0.175182677508
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,0.537811499059,0.468164093545,1.082223054429,0.069748151353,-0.330352870804,-2.119003999691,1.456347844514,0.664337123411,0.958996249898,-0.093615449764,0.790977679196,0.694354362452,0.184943452563,0.517862095622,0.275414203222,-0.009041046454,-1.664299923378,1.778282351328,1.167781689161,0.300245080146,-0.011278189227
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.108317216846,0.119670090426,0.066226683152,0.076842041711,0.046320840264,-0.00719408356,0.071538190121,0.103353533413,0.095833431595,0.033189684011,0.039921549036,0.087618260546,0.100894141922,0.081070172028,0.101562583867,0.082696714174,0.034384961914,0.106088492068,0.122539581139,-0.014005038136,-0.008539865519
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,0.053059926893,0.049807408008,0.046586391919,0.020146698418,0.026244016787,0.003871771897,-0.001763094645,0.035569322189,0.019658469943,0.003519081897,0.026254905652,0.037037572718,0.058713160037,0.03154693928,0.036834925433,0.032365730588,-0.074856176539,0.082759664624,0.050268160228,-0.041946968995,0.011216851984
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,0.01853575659,-0.010220667471,0.005201906861,-0.003851653569,-0.016698975082,-0.012620439357,0.011439321865,-0.008925034842,0.005943540109,-0.004071168117,0.003023460208,0.011253422944,0.003608380419,-0.009920028857,0.008199785737,-0.006008738909,-0.035573622319,0.041931428867,-0.00431909547,-0.01248082368,-0.009299079218
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.014226340982,-0.018801189956,-0.008073040027,-0.015725086095,0.017107058084,-0.007767440601,0.009853093192,-0.019068642844,0.012355460912,0.001364040261,0.010624382447,0.012615539923,-0.007358420719,-0.003671163938,0.004189428083,-0.011397388295,-0.087263586172,0.039535712679,0.021194820754,-0.019553700488,-0.038229824042
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,0.003121398271,-0.004380615892,0.003756413842,0.004219770519,-0.013067317341,-0.014041753921,0.007987739015,0.007278292043,0.019708272922,-0.005323369528,-0.004403104139,0.007554453146,-0.001118603615,0.003434121714,-0.001768716951,-0.000950478277,-0.003803609481,0.015108390824,-0.004943996369,-0.016828670815,-0.007347679052
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.014343060513,0.016413344665,0.024359933895,0.010788160447,0.009606678085,-0.011080697405,0.027964797261,0.003550042236,0.0119268351,-0.002035690842,0.023749225083,0.021258936644,0.019829623988,0.018595972747,0.013996853429,-0.009472317586,-0.016880152909,0.043828897094,0.020536832669,-0.024721459598,-0.010921601324
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,0.13844516935,0.000077502329,0.073991908568,0.047239223833,-0.035774624657,-0.097103884595,-0.066425526793,-0.056836672377,0.095419368311,0.02106313809,-0.074413996142,-0.099110527207,-0.127546061157,-0.202038462879,-0.130364566623,-0.072635436248,-0.102274853486,0.281066440118,0.165923115741,-0.085325086435,0.188861366118
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,0.046349609742,0.039603765479,0.05214234343,0.020287493196,-0.016178655799,-0.058574086982,0.015975002964,0.034370383542,0.018489486959,-0.029736515026,0.02875145286,0.042762312869,0.016676833464,-0.004007275958,0.00172136384,-0.018451916373,-0.016927898647,0.063145007649,-0.004443428775,-0.016627176103,-0.011959827356
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.12065606691,0.132968140332,0.133632557184,-0.028945757097,-0.105813911065,-0.400269871057,0.210133756921,0.079173407247,0.072372565024,-0.102519839921,0.170802523339,0.015593698587,-0.009745898056,-0.007353916167,-0.089719050651,-0.05087248495,-0.098920464206,0.186800701615,0.015345729197,0.008375504346,-0.064327903836
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-0.008455931154,0.133329143558,0.648991583509,-0.065047832711,-0.260325485027,-1.484298675362,1.181884735015,0.445887881955,0.540838750799,0.001438783655,0.54738568729,0.516718432522,0.08745323643,0.592010637301,0.294986998345,0.054983162659,-1.211971166655,0.832620109205,0.77292315507,0.549032112699,-0.106112994454
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.010644539692,0.000929984788,0.000971359095,-0.005291901685,-0.008599158826,-0.014462596991,0.008562727006,0.004377869695,0.018767554793,-0.013478334003,-0.004063572356,0.016417642494,-0.002500525376,-0.006840207239,0.009314117022,0.00249401175,-0.014892762543,0.019492332191,-0.001640306646,-0.019861168508,-0.008687069308
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,0.018568344424,0.008767187278,0.034435013002,0.009086994384,0.026826663773,-0.015462241758,-0.020802897407,0.035606741154,0.047682513431,0.00297473976,0.023345165919,0.024634617266,0.046037585223,0.02503530759,0.026460481691,-0.011791904987,-0.035320592334,0.065905174393,0.014397121625,-0.00581244414,0.05406943678
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,NA,1.931298827372,1.189415054214,2.467829578068,1.555738798076,0.959085246769,-2.61718067827,3.308622025449,2.408367251757,2.07575969298,0.983195573365,1.295880913191,1.748255748972,1.463474906632,1.454714294553,1.708640711921,0.133541693268,-4.844966388017,3.376601805572,1.820649788604,1.971265134445,1.391394240821
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,NA,0.311287157782,0.237150037438,0.572292615885,0.191162093798,0.084280549133,-0.798818648591,0.841905064213,0.609959355457,0.445522012491,-0.060323867,0.358488133958,0.363859531469,0.258429881853,0.179111008404,0.351148627814,-0.175661318677,-0.742549386111,0.775114597153,0.544490440624,0.368141749384,0.110051955431
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,NA,0.295795019963,0.326347616946,0.447615119898,0.175128667543,-0.040861408579,-1.101755450733,0.955367250237,0.630481698232,0.245791605175,0.159897431772,0.202841406198,0.06178226594,-0.009203965381,0.22057812263,0.376395934348,-0.06627206207,-0.7774511049,0.817753604007,0.603536211726,0.418630316099,0.337506657958
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.255022862976,0.154004630798,0.252160248259,0.212889532673,-0.010899565583,-0.482062403763,0.518572146689,0.254882004769,0.255383536812,0.151799340804,0.253691090995,0.270677256937,0.20421354298,0.252133853028,0.206379701909,0.010815624977,-1.245481565188,0.964066913646,0.789580284458,0.232143595646,0.324536949719
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,0.069277617499,0.064265565333,0.068823320511,0.124369080274,0.054092401567,0.016375745507,0.02977358189,0.043548851801,0.090277449913,0.02996946891,0.045808018761,0.219084638284,0.17899348395,0.128603806374,0.074784363516,0.036866371011,-0.128127172925,0.115260132224,0.204269450993,0.1283649322,0.055070978738
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.259705041392,-0.20672344963,0.166298218603,0.13186341816,0.278202158389,0.158929067332,0.461106560551,0.094644329012,0.143977532439,0.423588410025,0.071825898958,0.243469494058,0.383282074527,0.292501802533,0.129732024882,0.065506737494,-0.234429893028,0.072393295064,0.236922735122,0.292043373178,0.089056306336
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.326157674148,0.189278385895,0.368801314225,0.282562301457,0.281826764636,0.030243847667,0.276376450688,0.262401108042,0.227495772429,0.087141243664,0.198100620887,0.217384550843,0.173417668839,0.121930815134,0.148208912021,0.139995538961,-0.033675270403,0.462397492581,0.278983354815,0.230692668099,0.097967563646
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,0.073144876593,0.060864579523,0.056804989648,0.065965025101,0.064271751835,-0.083730810781,-0.013321621847,0.085098265674,0.037111791477,0.010092837527,0.01323546495,0.067000521961,0.043661525511,-0.017326309322,0.015780176581,0.010756663177,-0.026067112969,0.100749509365,0.127141857461,0.135784563327,0.281648783648
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,0.011017576253,0.014552619863,0.059189341797,0.003763321631,0.035086545983,-0.034561694923,0.023429455496,0.015193288363,0.045979615973,-0.008618824797,0.043393229867,0.024177296803,-0.007693651097,0.00654948162,0.032034491638,-0.007265235338,0.03879387257,0.067880635601,0.021814876499,-0.026616145993,0.057468749092
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,0.109793004925,0.107150111682,0.114381885173,0.099959972678,0.064730770524,-0.201116382522,0.027617293397,0.164603768722,0.128520233918,0.135661453052,-0.006981920651,0.029986783315,0.037077399902,0.215021203761,0.133002991561,0.111412537697,-0.122300822629,-0.763072549782,-1.617288380908,-0.042757380738,-0.039489245333
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,0.052070375219,0.072879031837,-0.006025843323,0.070621833055,0.042813191047,0.009138099804,-0.001170257699,0.060166532551,0.052981855203,0.018712289094,0.020395320418,-0.005219028484,0.034712294288,0.031693127062,0.019492079304,0.013455053773,-0.098327358998,0.002975523067,0.043702246579,0.047705802333,0.00708542448
