Año,sector_economico_1,sector_economico_2,ta,asegurados
31/07/2015,6,66,44359,
31/08/2015,6,66,44677,
30/09/2015,6,66,45090,
31/10/2015,6,66,45782,
30/11/2015,6,66,46431,
31/12/2015,6,66,46236,
31/01/2016,6,66,46559,
29/02/2016,6,66,46852,
31/03/2016,6,66,47374,
30/04/2016,6,66,47671,
31/05/2016,6,66,48216,
30/06/2016,6,66,48695,
31/07/2016,6,66,48910,
31/08/2016,6,66,49371,
30/09/2016,6,66,49462,
31/10/2016,6,66,49977,
30/11/2016,6,66,50846,
31/12/2016,6,66,50419,
31/01/2017,6,66,49201,
28/02/2017,6,66,49797,
31/03/2017,6,66,49139,
30/04/2017,6,66,48510,
31/05/2017,6,66,48721,
30/06/2017,6,66,48811,
31/07/2017,6,66,48650,
31/08/2017,6,66,48961,
30/09/2017,6,66,49106,
31/10/2017,6,66,48891,
30/11/2017,6,66,49102,
31/12/2017,6,66,48504,
31/01/2018,6,66,48776,
28/02/2018,6,66,49688,
31/03/2018,6,66,49846,
30/04/2018,6,66,50030,
31/05/2018,6,66,50211,
30/06/2018,6,66,50402,
31/07/2018,6,66,50167,
31/08/2018,6,66,50431,
30/09/2018,6,66,50670,
31/10/2018,6,66,50964,
30/11/2018,6,66,51237,
31/12/2018,6,66,50776,
31/01/2019,6,66,51579,
28/02/2019,6,66,51415,
31/03/2019,6,66,51534,
30/04/2019,6,66,52371,
31/05/2019,6,66,52809,
30/06/2019,6,66,53199,
31/07/2019,6,66,53157,
31/08/2019,6,66,53180,
30/09/2019,6,66,53230,
31/10/2019,6,66,53314,
30/11/2019,6,66,53218,
31/12/2019,6,66,52599,
31/01/2020,6,66,52366,
29/02/2020,6,66,52969,
31/03/2020,6,66,53034,
30/04/2020,6,66,52335,
31/05/2020,6,66,52407,
30/06/2020,6,66,53187,
31/07/2020,6,66,53579,
31/08/2020,6,66,54042,
30/09/2020,6,66,53784,
31/10/2020,6,66,54614,
30/11/2020,6,66,55047,
31/12/2020,6,66,54731,
31/01/2021,6,66,54677,
28/02/2021,6,66,55191,
31/03/2021,6,66,55348,
30/04/2021,6,66,55816,
31/05/2021,6,66,54479,
30/06/2021,6,66,56035,
31/07/2021,6,66,57745,
31/08/2021,6,66,57990,
30/09/2021,6,66,58267,
31/10/2021,6,66,58381,
30/11/2021,6,66,58545,
31/12/2021,6,66,58238,
31/01/2022,6,66,58526,
28/02/2022,6,66,58788,
31/03/2022,6,66,59065,
30/04/2022,6,66,59416,
31/05/2022,6,66,59698,
30/06/2022,6,66,59930,
31/07/2022,6,66,60250,
31/08/2022,6,66,60592,
30/09/2022,6,66,60738,
31/10/2022,6,66,61672,
30/11/2022,6,66,61621,
31/12/2022,6,66,61234,
31/01/2023,6,66,60814,60814
28/02/2023,6,66,61376,61376
31/03/2023,6,66,61684,61684
30/04/2023,6,66,61945,61945
31/05/2023,6,66,62352,62352
30/06/2023,6,66,63108,63108
31/07/2023,6,66,63042,63042
31/08/2023,6,66,62802,62802
30/09/2023,6,66,62816,62816
31/10/2023,6,66,62952,62952
30/11/2023,6,66,63162,63162
31/12/2023,6,66,62464,62464
31/01/2024,6,66,62601,62601
29/02/2024,6,66,63079,63079
31/03/2024,6,66,63109,63109
30/04/2024,6,66,63728,63728
31/05/2024,6,66,63757,63757
30/06/2024,6,66,64794,64794
31/07/2024,6,66,64892,64892
31/08/2024,6,66,64867,64867
30/09/2024,6,66,64546,64546
31/10/2024,6,66,64725,64725
30/11/2024,6,66,64428,64428
31/12/2024,6,66,64092,64092
31/01/2025,6,66,64517,64517
28/02/2025,6,66,64188,64188
31/03/2025,6,66,64233,64233
30/04/2025,6,66,63960,63960
31/05/2025,6,66,63834,63834
30/06/2025,6,66,63567,63567
31/07/2025,6,66,64066,64066
31/08/2025,6,66,63920,63920
30/09/2025,6,66,63678,63678
31/10/2025,6,66,63924,63924
30/11/2025,6,66,64240,64240
31/12/2025,6,66,64265,64265
31/01/2026,6,66,63298,63298
31/03/2010,6,67,20595,
30/04/2010,6,67,20719,
31/05/2010,6,67,20871,
30/06/2010,6,67,21081,
31/07/2010,6,67,20984,
31/08/2010,6,67,21442,
30/09/2010,6,67,21560,
31/10/2010,6,67,21762,
30/11/2010,6,67,21854,
31/12/2010,6,67,22028,
31/01/2011,6,67,22009,
28/02/2011,6,67,22093,
31/03/2011,6,67,22291,
30/04/2011,6,67,22525,
31/05/2011,6,67,22671,
30/06/2011,6,67,23013,
31/07/2011,6,67,23063,
31/08/2011,6,67,22980,
30/09/2011,6,67,23585,
31/10/2011,6,67,23464,
30/11/2011,6,67,23579,
31/12/2011,6,67,23522,
31/01/2012,6,67,23676,
29/02/2012,6,67,23805,
31/03/2012,6,67,24015,
30/04/2012,6,67,24102,
31/05/2012,6,67,24488,
30/06/2012,6,67,24607,
31/07/2012,6,67,24918,
31/08/2012,6,67,25026,
30/09/2012,6,67,25319,
31/10/2012,6,67,25505,
30/11/2012,6,67,25611,
31/12/2012,6,67,25655,
31/01/2013,6,67,25706,
28/02/2013,6,67,25951,
31/03/2013,6,67,25998,
30/04/2013,6,67,26354,
31/05/2013,6,67,26418,
30/06/2013,6,67,26462,
31/07/2013,6,67,26267,
31/08/2013,6,67,26198,
30/09/2013,6,67,26252,
31/10/2013,6,67,26327,
30/11/2013,6,67,26435,
31/12/2013,6,67,26259,
31/01/2014,6,67,26096,
28/02/2014,6,67,26491,
31/03/2014,6,67,26685,
30/04/2014,6,67,27088,
31/05/2014,6,67,27016,
30/06/2014,6,67,26931,
31/07/2014,6,67,27187,
31/08/2014,6,67,27209,
30/09/2014,6,67,27431,
31/10/2014,6,67,27350,
30/11/2014,6,67,27531,
31/12/2014,6,67,27252,
31/01/2015,6,67,27384,
28/02/2015,6,67,27534,
31/03/2015,6,67,28691,
30/04/2015,6,67,27603,
31/05/2015,6,67,28987,
30/06/2015,6,67,28904,
31/07/2015,6,67,29558,
31/08/2015,6,67,32386,
30/09/2015,6,67,32409,
31/10/2015,6,67,32804,
30/11/2015,6,67,32687,
31/12/2015,6,67,32604,
31/01/2016,6,67,32513,
29/02/2016,6,67,32776,
31/03/2016,6,67,33833,
30/04/2016,6,67,34005,
31/05/2016,6,67,34002,
30/06/2016,6,67,34306,
31/07/2016,6,67,34239,
31/08/2016,6,67,35917,
30/09/2016,6,67,36270,
31/10/2016,6,67,36992,
30/11/2016,6,67,37339,
31/12/2016,6,67,37253,
31/01/2017,6,67,38791,
28/02/2017,6,67,39245,
31/03/2017,6,67,39750,
30/04/2017,6,67,39778,
31/05/2017,6,67,40331,
30/06/2017,6,67,39961,
31/07/2017,6,67,39685,
31/08/2017,6,67,39649,
30/09/2017,6,67,40191,
31/10/2017,6,67,40343,
30/11/2017,6,67,40800,
31/12/2017,6,67,40525,
31/01/2018,6,67,40415,
28/02/2018,6,67,41219,
31/03/2018,6,67,41723,
30/04/2018,6,67,42800,
31/05/2018,6,67,42925,
30/06/2018,6,67,43080,
31/07/2018,6,67,43305,
31/08/2018,6,67,43502,
30/09/2018,6,67,43571,
31/10/2018,6,67,43666,
30/11/2018,6,67,43769,
31/12/2018,6,67,43665,
31/01/2019,6,67,44002,
28/02/2019,6,67,44471,
31/03/2019,6,67,44597,
30/04/2019,6,67,45291,
31/05/2019,6,67,44961,
30/06/2019,6,67,44811,
31/07/2019,6,67,44707,
31/08/2019,6,67,44909,
30/09/2019,6,67,44990,
31/10/2019,6,67,45188,
30/11/2019,6,67,44725,
31/12/2019,6,67,43774,
31/01/2020,6,67,42983,
29/02/2020,6,67,42850,
31/03/2020,6,67,42659,
30/04/2020,6,67,42070,
31/05/2020,6,67,41785,
30/06/2020,6,67,41701,
31/07/2020,6,67,41410,
31/08/2020,6,67,41329,
30/09/2020,6,67,41858,
31/10/2020,6,67,42108,
30/11/2020,6,67,42337,
31/12/2020,6,67,42384,
31/01/2021,6,67,42419,
28/02/2021,6,67,42664,
31/03/2021,6,67,43445,
30/04/2021,6,67,43674,
31/05/2021,6,67,44211,
30/06/2021,6,67,44467,
31/07/2021,6,67,45233,
31/08/2021,6,67,45684,
30/09/2021,6,67,46379,
31/10/2021,6,67,47286,
30/11/2021,6,67,47239,
31/12/2021,6,67,46749,
31/01/2022,6,67,47115,
28/02/2022,6,67,47514,
31/03/2022,6,67,47849,
30/04/2022,6,67,48027,
31/05/2022,6,67,48430,
30/06/2022,6,67,48641,
31/07/2022,6,67,48716,
31/08/2022,6,67,48963,
30/09/2022,6,67,49096,
31/10/2022,6,67,50090,
30/11/2022,6,67,50150,
31/12/2022,6,67,49835,
31/01/2023,6,67,50356,50356
28/02/2023,6,67,50692,50692
31/03/2023,6,67,51269,51269
30/04/2023,6,67,51476,51476
31/05/2023,6,67,50448,50448
30/06/2023,6,67,50616,50616
31/07/2023,6,67,51107,51107
31/08/2023,6,67,50794,50794
30/09/2023,6,67,50727,50727
31/10/2023,6,67,50911,50911
30/11/2023,6,67,51036,51036
31/12/2023,6,67,50675,50675
31/01/2024,6,67,51005,51005
29/02/2024,6,67,51323,51323
31/03/2024,6,67,51099,51099
30/04/2024,6,67,51965,51965
31/05/2024,6,67,52075,52075
30/06/2024,6,67,51810,51810
31/07/2024,6,67,51944,51944
31/08/2024,6,67,51791,51791
30/09/2024,6,67,51275,51275
31/10/2024,6,67,51266,51266
30/11/2024,6,67,51138,51138
31/12/2024,6,67,50737,50737
31/01/2025,6,67,51226,51226
28/02/2025,6,67,51797,51797
31/03/2025,6,67,52183,52183
30/04/2025,6,67,51526,51526
31/05/2025,6,67,50582,50582
30/06/2025,6,67,50419,50419
31/07/2025,6,67,50359,50359
31/08/2025,6,67,50377,50377
30/09/2025,6,67,50818,50818
31/10/2025,6,67,51514,51514
30/11/2025,6,67,50833,50833
31/12/2025,6,67,50409,50409
31/01/2026,6,67,50740,50740
31/03/2010,6,68,15743,
30/04/2010,6,68,15860,
31/05/2010,6,68,15880,
30/06/2010,6,68,15917,
31/07/2010,6,68,16591,
31/08/2010,6,68,16628,
30/09/2010,6,68,16786,
31/10/2010,6,68,16824,
30/11/2010,6,68,16900,
31/12/2010,6,68,16942,
31/01/2011,6,68,16939,
28/02/2011,6,68,17206,
31/03/2011,6,68,17242,
30/04/2011,6,68,17277,
31/05/2011,6,68,17219,
30/06/2011,6,68,17192,
31/07/2011,6,68,17293,
31/08/2011,6,68,17225,
30/09/2011,6,68,17301,
31/10/2011,6,68,17435,
30/11/2011,6,68,17442,
31/12/2011,6,68,17453,
31/01/2012,6,68,17968,
29/02/2012,6,68,18023,
31/03/2012,6,68,17916,
30/04/2012,6,68,17978,
31/05/2012,6,68,17985,
30/06/2012,6,68,18082,
31/07/2012,6,68,18214,
31/08/2012,6,68,18368,
30/09/2012,6,68,18450,
31/10/2012,6,68,18917,
30/11/2012,6,68,19138,
31/12/2012,6,68,19136,
31/01/2013,6,68,19126,
28/02/2013,6,68,19403,
31/03/2013,6,68,19348,
30/04/2013,6,68,19494,
31/05/2013,6,68,19584,
30/06/2013,6,68,20090,
31/07/2013,6,68,20699,
31/08/2013,6,68,20880,
30/09/2013,6,68,21092,
31/10/2013,6,68,21381,
30/11/2013,6,68,21229,
31/12/2013,6,68,21314,
31/01/2014,6,68,21465,
28/02/2014,6,68,21702,
31/03/2014,6,68,21611,
30/04/2014,6,68,21644,
31/05/2014,6,68,21495,
30/06/2014,6,68,21643,
31/07/2014,6,68,21632,
31/08/2014,6,68,21758,
30/09/2014,6,68,21859,
31/10/2014,6,68,21950,
30/11/2014,6,68,21899,
31/12/2014,6,68,21866,
31/01/2015,6,68,21249,
28/02/2015,6,68,21472,
31/03/2015,6,68,21635,
30/04/2015,6,68,21757,
31/05/2015,6,68,21910,
30/06/2015,6,68,21977,
31/07/2015,6,68,22108,
31/08/2015,6,68,21994,
30/09/2015,6,68,22241,
31/10/2015,6,68,22423,
30/11/2015,6,68,22592,
31/12/2015,6,68,22533,
31/01/2016,6,68,22805,
29/02/2016,6,68,23057,
31/03/2016,6,68,23203,
30/04/2016,6,68,23383,
31/05/2016,6,68,23464,
30/06/2016,6,68,23530,
31/07/2016,6,68,23380,
31/08/2016,6,68,23318,
30/09/2016,6,68,23846,
31/10/2016,6,68,24180,
30/11/2016,6,68,24301,
31/12/2016,6,68,24552,
31/01/2017,6,68,25022,
28/02/2017,6,68,25153,
31/03/2017,6,68,25220,
30/04/2017,6,68,25093,
31/05/2017,6,68,25283,
30/06/2017,6,68,26220,
31/07/2017,6,68,26439,
31/08/2017,6,68,26733,
30/09/2017,6,68,26859,
31/10/2017,6,68,26885,
30/11/2017,6,68,26831,
31/12/2017,6,68,26802,
31/01/2018,6,68,27256,
28/02/2018,6,68,27207,
31/03/2018,6,68,28055,
30/04/2018,6,68,28022,
31/05/2018,6,68,28284,
30/06/2018,6,68,28607,
31/07/2018,6,68,28711,
31/08/2018,6,68,28739,
30/09/2018,6,68,28648,
31/10/2018,6,68,28795,
30/11/2018,6,68,28859,
31/12/2018,6,68,28570,
31/01/2019,6,68,28283,
28/02/2019,6,68,28464,
31/03/2019,6,68,28488,
30/04/2019,6,68,28067,
31/05/2019,6,68,28097,
30/06/2019,6,68,27911,
31/07/2019,6,68,27914,
31/08/2019,6,68,27379,
30/09/2019,6,68,27445,
31/10/2019,6,68,27667,
30/11/2019,6,68,27599,
31/12/2019,6,68,27118,
31/01/2020,6,68,30587,
29/02/2020,6,68,30491,
31/03/2020,6,68,30651,
30/04/2020,6,68,30093,
31/05/2020,6,68,28987,
30/06/2020,6,68,28708,
31/07/2020,6,68,27867,
31/08/2020,6,68,27852,
30/09/2020,6,68,27758,
31/10/2020,6,68,28023,
30/11/2020,6,68,27924,
31/12/2020,6,68,28998,
31/01/2021,6,68,29672,
28/02/2021,6,68,30170,
31/03/2021,6,68,30276,
30/04/2021,6,68,30355,
31/05/2021,6,68,30523,
30/06/2021,6,68,30368,
31/07/2021,6,68,28563,
31/08/2021,6,68,28012,
30/09/2021,6,68,29228,
31/10/2021,6,68,29192,
30/11/2021,6,68,29623,
31/12/2021,6,68,32156,
31/01/2022,6,68,32456,
28/02/2022,6,68,32694,
31/03/2022,6,68,32846,
30/04/2022,6,68,32843,
31/05/2022,6,68,32937,
30/06/2022,6,68,33210,
31/07/2022,6,68,33489,
31/08/2022,6,68,33678,
30/09/2022,6,68,33945,
31/10/2022,6,68,34037,
30/11/2022,6,68,34398,
31/12/2022,6,68,34405,
31/01/2023,6,68,34436,34436
28/02/2023,6,68,34687,34687
31/03/2023,6,68,34979,34979
30/04/2023,6,68,35175,35175
31/05/2023,6,68,35688,35688
30/06/2023,6,68,36197,36197
31/07/2023,6,68,36869,36869
31/08/2023,6,68,37061,37061
30/09/2023,6,68,37171,37171
31/10/2023,6,68,37485,37485
30/11/2023,6,68,37843,37843
31/12/2023,6,68,37811,37811
31/01/2024,6,68,38252,38252
29/02/2024,6,68,38356,38356
31/03/2024,6,68,38547,38547
30/04/2024,6,68,39040,39040
31/05/2024,6,68,39253,39253
30/06/2024,6,68,39388,39388
31/07/2024,6,68,39705,39705
31/08/2024,6,68,39806,39806
30/09/2024,6,68,38033,38033
31/10/2024,6,68,38202,38202
30/11/2024,6,68,37766,37766
31/12/2024,6,68,37681,37681
31/01/2025,6,68,37568,37568
28/02/2025,6,68,37768,37768
31/03/2025,6,68,37793,37793
30/04/2025,6,68,38909,38909
31/05/2025,6,68,38189,38189
30/06/2025,6,68,38867,38867
31/07/2025,6,68,38986,38986
31/08/2025,6,68,38620,38620
30/09/2025,6,68,38362,38362
31/10/2025,6,68,38832,38832
30/11/2025,6,68,38946,38946
31/12/2025,6,68,38749,38749
31/01/2026,6,68,38805,38805
31/03/2010,6,69,6524,
30/04/2010,6,69,6510,
31/05/2010,6,69,6715,
30/06/2010,6,69,6811,
31/07/2010,6,69,6101,
31/08/2010,6,69,6089,
30/09/2010,6,69,6195,
31/10/2010,6,69,5817,
30/11/2010,6,69,5835,
31/12/2010,6,69,5760,
31/01/2011,6,69,5814,
28/02/2011,6,69,5761,
31/03/2011,6,69,5857,
30/04/2011,6,69,6076,
31/05/2011,6,69,6054,
30/06/2011,6,69,6060,
31/07/2011,6,69,6790,
31/08/2011,6,69,6961,
30/09/2011,6,69,6826,
31/10/2011,6,69,7191,
30/11/2011,6,69,6946,
31/12/2011,6,69,6681,
31/01/2012,6,69,6600,
29/02/2012,6,69,6520,
31/03/2012,6,69,7155,
30/04/2012,6,69,6931,
31/05/2012,6,69,6938,
30/06/2012,6,69,6999,
31/07/2012,6,69,6964,
31/08/2012,6,69,7381,
30/09/2012,6,69,7625,
31/10/2012,6,69,7947,
30/11/2012,6,69,7987,
31/12/2012,6,69,8004,
31/01/2013,6,69,7895,
28/02/2013,6,69,8165,
31/03/2013,6,69,8649,
30/04/2013,6,69,8998,
31/05/2013,6,69,9381,
30/06/2013,6,69,9599,
31/07/2013,6,69,9013,
31/08/2013,6,69,9371,
30/09/2013,6,69,9600,
31/10/2013,6,69,9638,
30/11/2013,6,69,9187,
31/12/2013,6,69,9590,
31/01/2014,6,69,9716,
28/02/2014,6,69,9845,
31/03/2014,6,69,9973,
30/04/2014,6,69,8717,
31/05/2014,6,69,8596,
30/06/2014,6,69,8594,
31/07/2014,6,69,8333,
31/08/2014,6,69,8264,
30/09/2014,6,69,8274,
31/10/2014,6,69,8024,
30/11/2014,6,69,9031,
31/12/2014,6,69,8949,
31/01/2015,6,69,8798,
28/02/2015,6,69,8800,
31/03/2015,6,69,9149,
30/04/2015,6,69,10276,
31/05/2015,6,69,10498,
30/06/2015,6,69,9338,
31/07/2015,6,69,9244,
31/08/2015,6,69,9658,
30/09/2015,6,69,9609,
31/10/2015,6,69,9657,
30/11/2015,6,69,9637,
31/12/2015,6,69,9168,
31/01/2016,6,69,9093,
29/02/2016,6,69,9367,
31/03/2016,6,69,9439,
30/04/2016,6,69,9346,
31/05/2016,6,69,9393,
30/06/2016,6,69,9391,
31/07/2016,6,69,9645,
31/08/2016,6,69,9955,
30/09/2016,6,69,9930,
31/10/2016,6,69,10261,
30/11/2016,6,69,10479,
31/12/2016,6,69,10241,
31/01/2017,6,69,10280,
28/02/2017,6,69,10287,
31/03/2017,6,69,10671,
30/04/2017,6,69,11361,
31/05/2017,6,69,11509,
30/06/2017,6,69,11506,
31/07/2017,6,69,11482,
31/08/2017,6,69,11144,
30/09/2017,6,69,11583,
31/10/2017,6,69,11756,
30/11/2017,6,69,11610,
31/12/2017,6,69,11639,
31/01/2018,6,69,11592,
28/02/2018,6,69,11655,
31/03/2018,6,69,11696,
30/04/2018,6,69,11384,
31/05/2018,6,69,11500,
30/06/2018,6,69,11145,
31/07/2018,6,69,10855,
31/08/2018,6,69,11396,
30/09/2018,6,69,11616,
31/10/2018,6,69,11878,
30/11/2018,6,69,11987,
31/12/2018,6,69,10551,
31/01/2019,6,69,12235,
28/02/2019,6,69,11269,
31/03/2019,6,69,11289,
30/04/2019,6,69,11592,
31/05/2019,6,69,11597,
30/06/2019,6,69,11373,
31/07/2019,6,69,11238,
31/08/2019,6,69,11805,
30/09/2019,6,69,12355,
31/10/2019,6,69,12797,
30/11/2019,6,69,13635,
31/12/2019,6,69,13649,
31/01/2020,6,69,13738,
29/02/2020,6,69,13745,
31/03/2020,6,69,13823,
30/04/2020,6,69,13642,
31/05/2020,6,69,13562,
30/06/2020,6,69,13319,
31/07/2020,6,69,13064,
31/08/2020,6,69,13126,
30/09/2020,6,69,13178,
31/10/2020,6,69,13720,
30/11/2020,6,69,13679,
31/12/2020,6,69,13270,
31/01/2021,6,69,13751,
28/02/2021,6,69,13778,
31/03/2021,6,69,13671,
30/04/2021,6,69,13495,
31/05/2021,6,69,12811,
30/06/2021,6,69,14404,
31/07/2021,6,69,15849,
31/08/2021,6,69,16100,
30/09/2021,6,69,16568,
31/10/2021,6,69,17478,
30/11/2021,6,69,17829,
31/12/2021,6,69,17578,
31/01/2022,6,69,17242,
28/02/2022,6,69,16943,
31/03/2022,6,69,16798,
30/04/2022,6,69,16665,
31/05/2022,6,69,15962,
30/06/2022,6,69,15446,
31/07/2022,6,69,15588,
31/08/2022,6,69,15162,
30/09/2022,6,69,15872,
31/10/2022,6,69,16025,
30/11/2022,6,69,14058,
31/12/2022,6,69,13723,
31/01/2023,6,69,13640,13640
28/02/2023,6,69,13735,13735
31/03/2023,6,69,13939,13939
30/04/2023,6,69,13950,13950
31/05/2023,6,69,14156,14156
30/06/2023,6,69,14083,14083
31/07/2023,6,69,13899,13899
31/08/2023,6,69,13985,13985
30/09/2023,6,69,14474,14474
31/10/2023,6,69,14934,14934
30/11/2023,6,69,15068,15068
31/12/2023,6,69,14760,14760
31/01/2024,6,69,14649,14649
29/02/2024,6,69,14952,14952
31/03/2024,6,69,14849,14849
30/04/2024,6,69,15117,15117
31/05/2024,6,69,16910,16910
30/06/2024,6,69,15185,15185
31/07/2024,6,69,14673,14673
31/08/2024,6,69,14657,14657
30/09/2024,6,69,15054,15054
31/10/2024,6,69,15582,15582
30/11/2024,6,69,15504,15504
31/12/2024,6,69,15283,15283
31/01/2025,6,69,15101,15101
28/02/2025,6,69,15110,15110
31/03/2025,6,69,15324,15324
30/04/2025,6,69,15576,15576
31/05/2025,6,69,15515,15515
30/06/2025,6,69,15164,15164
31/07/2025,6,69,15106,15106
31/08/2025,6,69,15332,15332
30/09/2025,6,69,15559,15559
31/10/2025,6,69,16044,16044
30/11/2025,6,69,17479,17479
31/12/2025,6,69,15756,15756
31/01/2026,6,69,15069,15069
31/03/2010,7,71,32983,
30/04/2010,7,71,32916,
31/05/2010,7,71,33184,
30/06/2010,7,71,33209,
31/07/2010,7,71,33322,
31/08/2010,7,71,33555,
30/09/2010,7,71,33432,
31/10/2010,7,71,33720,
30/11/2010,7,71,33870,
31/12/2010,7,71,34169,
31/01/2011,7,71,34210,
28/02/2011,7,71,34301,
31/03/2011,7,71,34541,
30/04/2011,7,71,34583,
31/05/2011,7,71,33624,
30/06/2011,7,71,33678,
31/07/2011,7,71,33010,
31/08/2011,7,71,33236,
30/09/2011,7,71,33480,
31/10/2011,7,71,33416,
30/11/2011,7,71,33291,
31/12/2011,7,71,33474,
31/01/2012,7,71,33623,
29/02/2012,7,71,33778,
31/03/2012,7,71,33991,
30/04/2012,7,71,34170,
31/05/2012,7,71,34161,
30/06/2012,7,71,34060,
31/07/2012,7,71,35562,
31/08/2012,7,71,35773,
30/09/2012,7,71,35561,
31/10/2012,7,71,35898,
30/11/2012,7,71,36090,
31/12/2012,7,71,36051,
31/01/2013,7,71,35876,
28/02/2013,7,71,35998,
31/03/2013,7,71,36623,
30/04/2013,7,71,36527,
31/05/2013,7,71,36631,
30/06/2013,7,71,36909,
31/07/2013,7,71,36709,
31/08/2013,7,71,37355,
30/09/2013,7,71,37272,
31/10/2013,7,71,37209,
30/11/2013,7,71,36920,
31/12/2013,7,71,36763,
31/01/2014,7,71,36781,
28/02/2014,7,71,36827,
31/03/2014,7,71,36672,
30/04/2014,7,71,36896,
31/05/2014,7,71,37181,
30/06/2014,7,71,37411,
31/07/2014,7,71,37631,
31/08/2014,7,71,37875,
30/09/2014,7,71,37927,
31/10/2014,7,71,38068,
30/11/2014,7,71,38076,
31/12/2014,7,71,38233,
31/01/2015,7,71,38540,
28/02/2015,7,71,38823,
31/03/2015,7,71,39493,
30/04/2015,7,71,39848,
31/05/2015,7,71,39969,
30/06/2015,7,71,39868,
31/07/2015,7,71,40043,
31/08/2015,7,71,40112,
30/09/2015,7,71,40026,
31/10/2015,7,71,40127,
30/11/2015,7,71,40281,
31/12/2015,7,71,40188,
31/01/2016,7,71,40252,
29/02/2016,7,71,40704,
31/03/2016,7,71,40789,
30/04/2016,7,71,40561,
31/05/2016,7,71,40453,
30/06/2016,7,71,42151,
31/07/2016,7,71,42640,
31/08/2016,7,71,42880,
30/09/2016,7,71,43066,
31/10/2016,7,71,43251,
30/11/2016,7,71,43596,
31/12/2016,7,71,42806,
31/01/2017,7,71,42049,
28/02/2017,7,71,42924,
31/03/2017,7,71,43163,
30/04/2017,7,71,43457,
31/05/2017,7,71,43302,
30/06/2017,7,71,43543,
31/07/2017,7,71,43807,
31/08/2017,7,71,44442,
30/09/2017,7,71,44788,
31/10/2017,7,71,45007,
30/11/2017,7,71,45536,
31/12/2017,7,71,45105,
31/01/2018,7,71,45046,
28/02/2018,7,71,45273,
31/03/2018,7,71,45385,
30/04/2018,7,71,45584,
31/05/2018,7,71,45181,
30/06/2018,7,71,45252,
31/07/2018,7,71,45952,
31/08/2018,7,71,46085,
30/09/2018,7,71,46105,
31/10/2018,7,71,46288,
30/11/2018,7,71,46299,
31/12/2018,7,71,46282,
31/01/2019,7,71,46464,
28/02/2019,7,71,46686,
31/03/2019,7,71,46991,
30/04/2019,7,71,47311,
31/05/2019,7,71,47409,
30/06/2019,7,71,47425,
31/07/2019,7,71,47323,
31/08/2019,7,71,47282,
30/09/2019,7,71,47605,
31/10/2019,7,71,48631,
30/11/2019,7,71,49209,
31/12/2019,7,71,49366,
31/01/2020,7,71,49704,
29/02/2020,7,71,49903,
31/03/2020,7,71,51163,
30/04/2020,7,71,50943,
31/05/2020,7,71,50550,
30/06/2020,7,71,50715,
31/07/2020,7,71,50900,
31/08/2020,7,71,51073,
30/09/2020,7,71,51128,
31/10/2020,7,71,51044,
30/11/2020,7,71,51496,
31/12/2020,7,71,51087,
31/01/2021,7,71,50968,
28/02/2021,7,71,50703,
31/03/2021,7,71,50057,
30/04/2021,7,71,50105,
31/05/2021,7,71,51211,
30/06/2021,7,71,51328,
31/07/2021,7,71,51769,
31/08/2021,7,71,51770,
30/09/2021,7,71,50301,
31/10/2021,7,71,50449,
30/11/2021,7,71,50875,
31/12/2021,7,71,51076,
31/01/2022,7,71,51722,
28/02/2022,7,71,52349,
31/03/2022,7,71,52622,
30/04/2022,7,71,52801,
31/05/2022,7,71,52731,
30/06/2022,7,71,53084,
31/07/2022,7,71,53198,
31/08/2022,7,71,53207,
30/09/2022,7,71,53998,
31/10/2022,7,71,54350,
30/11/2022,7,71,54502,
31/12/2022,7,71,54068,
31/01/2023,7,71,54500,54500
28/02/2023,7,71,54608,54608
31/03/2023,7,71,54701,54701
30/04/2023,7,71,54804,54804
31/05/2023,7,71,54670,54670
30/06/2023,7,71,55057,55057
31/07/2023,7,71,54995,54995
31/08/2023,7,71,54963,54963
30/09/2023,7,71,55047,55047
31/10/2023,7,71,55662,55662
30/11/2023,7,71,56088,56088
31/12/2023,7,71,56033,56033
31/01/2024,7,71,56461,56461
29/02/2024,7,71,57373,57373
31/03/2024,7,71,57684,57684
30/04/2024,7,71,57675,57675
31/05/2024,7,71,57801,57801
30/06/2024,7,71,58108,58108
31/07/2024,7,71,58903,58903
31/08/2024,7,71,59262,59262
30/09/2024,7,71,60302,60302
31/10/2024,7,71,62031,62031
30/11/2024,7,71,59899,59899
31/12/2024,7,71,59052,59052
31/01/2025,7,71,59424,59424
28/02/2025,7,71,59426,59426
31/03/2025,7,71,59566,59566
30/04/2025,7,71,59376,59376
31/05/2025,7,71,59110,59110
30/06/2025,7,71,59085,59085
31/07/2025,7,71,59131,59131
31/08/2025,7,71,58886,58886
30/09/2025,7,71,59113,59113
31/10/2025,7,71,58730,58730
30/11/2025,7,71,59158,59158
31/12/2025,7,71,58590,58590
31/01/2026,7,71,58895,58895
31/03/2010,7,72,357,
30/04/2010,7,72,348,
31/05/2010,7,72,334,
30/06/2010,7,72,335,
31/07/2010,7,72,347,
